book,chapter,verse,issues
EXO,26,3,"mistranslation: The Hebrew phrase אִשָּׁה אֶל אֲחֹתָהּ means 'one to another' (literally 'a woman to her sister'), referring to the curtains being joined to each other. The Chinese renders it as '妻子連接於姊妹' (wife connected to sister), which introduces the concepts of 'wife' and 'sister' as literal persons, changing the meaning from curtains joined together to a familial relationship. This is a mistranslation that would mislead the reader."
EXO,26,33,"mistranslation: Hebrew 'תַּחַת הַקְּרָסִים' means 'under the clasps/hooks' (referring to the clasps of the tabernacle curtains), but Chinese renders '放在帳棚之下' ('place under the tent'), which changes the location from under the clasps to under the tent, a substantive difference."
EXO,27,14,"mistranslation: Hebrew 'קְלָעִים' means 'hangings/curtains', not '石塊' (stones). The Chinese adds a concept (stones) not in the Hebrew and changes the meaning of the item."
EXO,27,18,"mistranslation: The Hebrew 'וְרֹחַב חֲמִשִּׁים בַּחֲמִשִּׁים' means 'and the width fifty by fifty' (i.e., fifty cubits on each side, or a square of fifty), but the Chinese renders it as '寬是五十肘，又是五十肘' ('width is fifty cubits, and again fifty cubits'), which is a mistranslation of the distributive 'בַּחֲמִשִּׁים' (fifty by fifty). The Chinese adds an extra '又是五十肘' that misrepresents the Hebrew as stating the width twice rather than expressing a fifty-by-fifty dimension."
EXO,28,35,"omission: The Hebrew states that the sound of the bells (קוֹלוֹ, 'his sound') will be heard when he comes into the holy place before YHWH and when he goes out. The Chinese rendering '他身上要穿著' ('he shall wear on himself') omits the explicit reference to the bells (the antecedent of 'his sound' in the Hebrew context, though the word 'bells' is not in this verse itself, the pronoun 'his' refers to the bells from the preceding context). More importantly, the Chinese adds '他身上要穿著' ('he shall wear on himself') which is not present in this verse; the Hebrew only says 'it shall be upon Aaron for ministering' (וְהָיָה עַל אַהֲרֹן לְשָׁרֵת), which the Chinese partially renders but then adds an extra clause about wearing. The Chinese also omits the explicit 'when he comes into the holy place before YHWH and when he goes out' (בְּבֹאוֹ אֶל הַקֹּדֶשׁ לִפְנֵי יְהוָה וּבְצֵאתוֹ) by compressing it into '進出聖所時' ('when going in and out of the sanctuary'), which loses the specific phrase 'before YHWH' (לִפְנֵי יְהוָה). The final clause '免得他死亡' ('lest he die') correctly renders וְלֹא יָמוּת, but the overall rendering adds an unstated action ('he shall wear') and omits the explicit 'before YHWH'."
EXO,30,8,"mistranslation: The Hebrew 'קְטֹרֶת' means 'incense', not '乳香' (frankincense). Frankincense is 'לְבוֹנָה' in Hebrew. This changes the substance offered.; mistranslation: The Hebrew 'לְדֹרֹתֵיכֶם' means 'for your generations' (i.e., throughout your generations), but the Chinese renders it as '作為你們世代的面' ('as the face of your generations'), which is a mistranslation. The word 'פָּנִים' (face) is not in the Hebrew here; the Hebrew has 'לִפְנֵי יְהוָה' ('before the LORD') earlier, but the final phrase is simply 'for your generations'."
EXO,30,33,"mistranslation: The Hebrew 'יִרְקַח' means 'to mix/compound (perfume/ointment)', not 'to shave hair'. The Chinese '剃髮' (shave hair) is a mistranslation. Also 'כָּמֹהוּ' means 'like it' (like the anointing oil), and 'יִתֵּן מִמֶּנּוּ עַל זָר' means 'puts any of it on a stranger/outsider', not 'gives him the shaved things'. The Chinese rendering changes the action from compounding the oil and applying it to a stranger to shaving hair and giving the shavings."
EXO,31,14,"mistranslation: Hebrew קֹדֶשׁ הִוא לָכֶם means 'it is holy to you' (a holy day/thing), but Chinese renders it as '安息日是你們的聖所' ('the Sabbath is your sanctuary'), adding the concept of 'sanctuary/place' (聖所) not present in the Hebrew, which changes the meaning from 'holy' to a physical place."
EXO,32,16,"mistranslation: The Hebrew says the tablets were the work of God (מַעֲשֵׂה אֱלֹהִים) and the writing was God's writing (מִכְתַּב אֱלֹהִים), but the Chinese renders '板的作為是神' which could be read as 'the work of the tablets is God' (reversing the construct relationship), and '書信是神的書信' adds '書信' (letter/epistle) which is not in the Hebrew; the Hebrew has 'the writing' (הַמִּכְתָּב) not 'letter'. The phrase '書信是神的書信' is an awkward addition and misrepresents 'the writing is God's writing'."
EXO,33,4,"mistranslation: The Hebrew 'עֶדְיוֹ' means 'his ornament/adornment' (generic jewelry or finery), but the Chinese renders it as '亞低' (a transliteration that looks like a proper name), which would mislead a reader into thinking it refers to a specific person or object named '亞低' rather than general ornaments."
EXO,34,12,"mistranslation: The Hebrew 'פֶּן תִּכְרֹת בְּרִית לְיוֹשֵׁב הָאָרֶץ' means 'lest you make a covenant with the inhabitants of the land' (i.e., you, Israel, are the subject making the covenant). The Chinese '免得你所要到之地的居民與他們立約' reverses the subject and object, making the inhabitants the ones making a covenant with 'them' (a third party), which changes who is doing what to whom."
EXO,35,15,"mistranslation: The Hebrew 'קְטֹרֶת הַסַּמִּים' means 'incense of spices' (i.e., fragrant incense made of spices), but the Chinese renders it as '香料的乳香' (frankincense of spices). '乳香' specifically means 'frankincense' (levonah), which is not the same as 'incense' (ketoret). This changes the meaning from a general incense mixture to a specific substance."
EXO,35,27,"mistranslation: The Hebrew 'הַנְּשִׂאִם' means 'the leaders/princes' (נָשִׂיא), not '元帥' (military commander/general). This changes the identity of who brought the stones."
EXO,37,17,"mistranslation: The Hebrew 'כַּפְתֹּרֶיהָ' means 'its knobs/capitals' (ornamental knobs), but the Chinese renders it as '門楣' (lintel/doorhead), which is a different concept not present in the Hebrew."
EXO,38,14,"mistranslation: Hebrew 'קְלָעִים' means 'hangings/curtains' (woven screens), not '石塊' (stones). This changes the material described."
EXO,39,13,"name_swap: Hebrew יָשְׁפֵה (yashfeh) is 'jasper' (碧玉/玉髓), not '雅各石' (Jacob stone). The Chinese rendering introduces a name not present in the Hebrew."
EXO,39,28,"mistranslation: Hebrew פַּאֲרֵי הַמִּגְבָּעֹת means 'the ornaments/headpieces of the turbans' (or 'the turbans' headpieces'), not '細麻頭巾的榮耀' ('the glory of the linen turbans'). The word פְּאֵר (pa'er) means 'headpiece/ornament/turban', not 'glory' (which would be כָּבוֹד). This changes the meaning of the item described."
EXO,40,31,"addition: The Chinese adds '取水' (take water) which is not in the Hebrew; the Hebrew only says 'wash from it' (וְרָחֲצוּ מִמֶּנּוּ), meaning 'wash from it' (the basin), not 'take water from it'."
LEV,2,14,"mistranslation: The Hebrew 'גֶּרֶשׂ כַּרְמֶל' means 'crushed fresh grain' (or 'groats of fresh grain'), not '迦密山的麥子' (wheat from Mount Carmel). 'כַּרְמֶל' here is a common noun meaning 'fresh/ripe grain', not the proper name Carmel. This changes the meaning from a description of the grain's condition to a geographical location."
LEV,5,7,"mistranslation: Hebrew 'בְּנֵי יוֹנָה' means 'young pigeons' (sons of a dove), but Chinese renders it as '鴿子的兒子' (sons of pigeons), which is a literal but awkward rendering; however, the meaning is preserved as 'young pigeons' in context. The issue is that 'תֹרִים' (turtledoves) is translated as '鴿子' (pigeons/doves), which is a different bird species; Hebrew distinguishes 'turtledoves' (תֹרִים) from 'pigeons' (יוֹנָה). This is a mistranslation of a specific animal name."
LEV,5,11,"mistranslation: The Hebrew 'בְנֵי יוֹנָה' means 'young pigeons' (literally 'sons of a dove'), but the Chinese renders it as '兩隻鴿子的兒子' ('sons of two pigeons'), which misidentifies the referent: the Hebrew has 'two young pigeons' (two birds that are young doves), not 'sons of two pigeons' (offspring of two pigeons). This changes the meaning of the sacrificial animal."
LEV,9,8,"mistranslation: The Hebrew 'עֵגֶל' means 'calf', but the Chinese renders it as '公牛' (bull/ox). This changes the animal from a young calf to a full-grown bull."
LEV,11,34,"mistranslation: The Hebrew 'וְכָל מַשְׁקֶה' means 'and every drink' or 'and all drink' (referring to any beverage), but the Chinese renders it as '一切酒政' which means 'all wine officials' or 'all wine administration' — this is a mistranslation of the noun 'מַשְׁקֶה' (drink/beverage) as '酒政' (wine official), changing the meaning from a substance to a person/office."
LEV,13,6,"mistranslation: Hebrew כֵּהָה means 'faded/dimmed/dulled', but Chinese renders it as 發白 ('turned white'), which is a different condition. The Hebrew says the lesion has faded, not that it has become white."
LEV,14,10,"omission: The Hebrew specifies 'three tenths' (וּשְׁלֹשָׁ֣ה עֶשְׂרֹנִ֗ים) of fine flour for the grain offering, but the Chinese renders it as '十分之一' (one tenth), omitting the number three."
LEV,16,1,"omission: The Hebrew text says 'after the death of Aaron's two sons' (אַחֲרֵי מוֹת שְׁנֵי בְּנֵי אַהֲרֹן), but the Chinese renders it as '就在亞倫兩個兒子近到耶和前面之後' (after Aaron's two sons came near before Yahweh), omitting the word 'death' (מוֹת) and thus changing the meaning from 'after their death' to 'after they came near'."
LEV,16,10,"mistranslation: The Hebrew 'לַעֲזָאזֵל' (for Azazel) is rendered as '歸與贖罪羊' (belonging to the scapegoat), which misidentifies Azazel as the scapegoat. Azazel is a proper name (likely a demonic being or place), not the scapegoat itself. The Chinese translation incorrectly equates Azazel with the scapegoat, changing the meaning of the verse."
LEV,16,23,"mistranslation: The Hebrew phrase 'בִּגְדֵ֣י הַבָּ֔ד' means 'the linen garments' (בַּד = linen), but the Chinese renders it as '獨自衣服' ('alone/private clothes'), which is a mistranslation of the word 'בַּד' (linen) as if it were 'בָּדָד' (alone). This changes the meaning of the garments described."
LEV,18,26,"mistranslation: The Hebrew phrase 'וְלֹא תַעֲשׂוּ מִכֹּל הַתּוֹעֵבֹת הָאֵלֶּה הָאֶזְרָח וְהַגֵּר הַגָּר בְּתוֹכְכֶם' means 'and you shall not do any of these abominations, the native and the sojourner who sojourns among you' — i.e., both the native and the resident alien are the subjects who must not do these abominations. The Chinese rendering '不可在你們中間的土生人和寄居者中行一切可憎之物' ('do not do all abominations among the native-born and sojourners among you') makes the native and sojourner the location/object ('among them') rather than the subjects who are forbidden to act, thereby changing who is doing what. The Hebrew explicitly includes both groups as the ones who must not commit these acts, but the Chinese implies the acts are done 'among' them, altering the meaning."
