book,chapter,verse,issues
LEV,11,21,"mistranslation: The Hebrew states that they may eat only those flying insects that have jointed legs above their feet for leaping (i.e., the locust/grasshopper kind). The Vietnamese rendering 'các ngươi được ăn những loài có chân nhảy ở phía trên chân chúng' is ambiguous and could be read as 'those that have jumping legs above their feet,' which is close, but the phrase 'đi bằng bốn chân' ('walking on four legs') is applied to the flying insects, whereas the Hebrew says 'the flying swarming things that walk on four [legs]' — this is actually correct. However, the Vietnamese adds 'Tuy nhiên' ('However') which is not in the Hebrew (the Hebrew begins with 'אַךְ' = 'only/but'), and the clause 'trong mọi loài côn trùng bay trên mặt đất' ('among all flying insects on the ground') is an addition not present in the Hebrew, which says 'from all the swarming flying things that walk on four [legs]'. The main issue is that the Vietnamese omits the restrictive 'אַךְ' ('only') and instead uses 'Tuy nhiên' which changes the nuance, and it adds 'trên mặt đất' ('on the ground') which is not in the Hebrew at that point (the Hebrew has 'עַל הָאָרֶץ' at the end, but the Vietnamese places it earlier). The most substantive issue is the omission of the explicit restriction 'only' and the addition of 'Tuy nhiên' which is not equivalent. Also, the Hebrew says 'which has no jointed legs above its feet' — the Vietnamese says 'có chân nhảy' ('has jumping legs') which is a positive statement, but the Hebrew is negative: 'which has no jointed legs above its feet' — this is a negation reversal. The Hebrew: 'אֲשֶׁר לֹא כְרָעַיִם מִמַּעַל לְרַגְלָיו' = 'which has no jointed legs above its feet' — the Vietnamese says 'có chân nhảy' ('has jumping legs') which is the opposite. This is a clear negation error."
LEV,13,36,"mistranslation: The Vietnamese text contains 'thầy tế polic' instead of 'thầy tế lễ' (priest), an erroneous insertion of the English word 'polic' that corrupts the meaning."
LEV,14,21,"mistranslation: Hebrew 'אָשָׁם' is 'reparation/guilt offering' (of lễ chuộc lỗi), but Vietnamese renders it as 'của lễ chuộc tội' (sin offering), which is a different offering type."
LEV,14,50,"mistranslation: Hebrew says 'the one bird' (הָאֶחָת), but Vietnamese says 'con chim thứ nhì' (the second bird), which is a different bird."
LEV,15,14,"mistranslation: The Hebrew 'תֹרִים' means 'turtledoves', not 'chim cút' (quails). This changes the species of bird required for the offering."
LEV,15,29,"name_swap: The Hebrew specifies 'two turtledoves (תֹרִים) or two young pigeons (בְּנֵי יוֹנָה)'; the Vietnamese reverses the order, saying 'hai con bồ câu hoặc hai con chim cu con' (two pigeons or two young turtledoves), swapping the two bird types."
LEV,16,22,"omission: The Hebrew text says 'tội lỗi của họ' (all their iniquities), referring to the people of Israel, but the Vietnamese adds 'của Y-sơ-ra-ên' (of Israel), which is not explicitly in the Hebrew. This is an addition of a specific name not present in the source text."
LEV,16,34,"addition: The Vietnamese adds 'A-rôn' (Aaron) as the subject of 'làm' (did), but the Hebrew text does not specify a subject for 'וַיַּעַשׂ' (and he did). The subject is implied from context but not named in this verse."
LEV,17,5,"mistranslation: Hebrew 'עַל פְּנֵי הַשָּׂדֶה' means 'on the face of the field' (i.e., in the open field), but Vietnamese renders 'nơi đồng vắng' ('in the wilderness'), which changes the location from a field to the wilderness."
LEV,20,16,"mistranslation: Hebrew 'דְּמֵיהֶם בָּם' means 'their blood shall be upon them' (i.e., the blood of the woman and the animal is on themselves), but Vietnamese 'huyết các ngươi sẽ đổ trên chính mình các ngươi' says 'your blood will be poured on yourselves', changing the third-person plural 'their' to second-person 'your' and adding 'poured' (đổ) not in the Hebrew."
LEV,23,12,"mistranslation: The Hebrew 'בֶּן שְׁנָתוֹ' means 'a year old' (literally 'son of its year'), but the Vietnamese says 'giáp năm' which means 'one year old' — this is correct. However, the Vietnamese adds 'đực' (male) which is not in the Hebrew; the Hebrew only says 'כֶּבֶשׂ' (lamb) without specifying gender. This is an addition that changes the meaning."
LEV,23,19,"mistranslation: Hebrew says 'for a peace offering' (לְזֶבַח שְׁלָמִים), but Vietnamese says 'of lễ thiêu' (burnt offering), which is a different sacrifice type."
LEV,23,29,"mistranslation: The Hebrew verb תְעֻנֶּה (from ענה, 'to afflict/humble oneself') is rendered as 'tự ăn năn' (repent oneself), which changes the meaning from self-affliction/fasting to repentance. The Hebrew concept is about humbling/afflicting oneself (often by fasting), not repentance."
LEV,25,27,"mistranslation: Hebrew says 'the man who sold to him' (אֲשֶׁר מָכַר לוֹ) — the seller receives the surplus. Vietnamese says 'cho người đã mua' (to the one who bought), reversing buyer and seller."
LEV,25,33,"omission: The Hebrew clause 'וְיָצָא מִמְכַּר בַּיִת וְעִיר אֲחֻזָּתוֹ בַּיֹּבֵל' (and the sale of the house and the city of his possession shall go out in the Jubilee) is not fully represented. The Vietnamese omits the explicit mention that the house/city of the Levite's possession goes out (is released) in the Jubilee, and instead says 'đến năm sang năm nhà đó phải trở về người Lê-vi' (in the year of Jubilee that house must return to the Levite), which changes the subject from the sale going out to the house returning, and omits 'עִיר אֲחֻזָּתוֹ' (city of his possession)."
LEV,25,54,"mistranslation: The Hebrew 'בִּשְׁנַ֣ת הַיֹּבֵ֔ל' means 'in the year of Jubilee' (יֹבֵל = Jubilee). The Vietnamese renders it as 'năm thùyên' which appears to be a misspelling or misrendering of 'năm thùyên' (likely intended 'năm thùyên' but not 'năm thùyên' — actually 'thùyên' is not a standard Vietnamese word for Jubilee; the correct term is 'năm thùyên' or 'năm thùyên' — but the Hebrew clearly refers to the Jubilee year, and the Vietnamese word 'thùyên' is unrecognizable and likely a typo for 'thùyên' (Jubilee) or 'thùyên' — however, the meaning is obscured, so this is a mistranslation of the proper term 'Jubilee'."
NUM,1,29,"mistranslation: The Hebrew says 'bốn mươi bốn ngàn bốn trăm' (44,400), but the Vietnamese says 'bốn mươi lăm ngàn bốn trăm' (45,400). The number is wrong."
NUM,1,35,"omission: The Hebrew phrase 'פְּקֻדֵיהֶ֖ם לְמַטֵּ֣ה מְנַשֶּׁ֑ה' means 'their numbered ones of the tribe of Manasseh' — the Vietnamese omits the explicit reference to 'their numbered ones' (פְּקֻדֵיהֶם) and the tribe name 'Manasseh' (מְנַשֶּׁה), rendering only the number and 'the tribes of the tribe of Manasseh' which is redundant and loses the census context."
NUM,1,46,"mistranslation: The Hebrew number is 'sáu trăm ngàn và ba ngàn năm trăm năm mươi' (600,000 + 3,000 + 500 + 50 = 603,550). The Vietnamese renders it as 'sáu trăm ba ngàn năm trăm năm mươi' (600 + 3,000 + 500 + 50 = 4,150), dropping the 'ngàn' (thousand) after 'sáu trăm' and thus changing the number from 603,550 to 4,150."
NUM,2,12,"mistranslation: The Hebrew says 'the camp of Simeon' (מַטֵּה שִׁמְעוֹן) encamped 'beside him' (עָלָיו), referring to the standard of Judah, not 'beside Reuben' (bên Ru-bên). The Vietnamese adds 'bên Ru-bên' which is not in the Hebrew and changes the location.; name_swap: The Hebrew name is 'צוּרִֽי שַׁדָּֽי' (Zurishaddai), but the Vietnamese renders it as 'Xu-ri-ha-đai' which is a different name (Zurishaddai vs. Zurishaddai is correct, but the Vietnamese appears to be a transliteration of 'Zurishaddai' — however, the Hebrew is 'צוּרִֽי שַׁדָּֽי' which is 'Zurishaddai' — the Vietnamese 'Xu-ri-ha-đai' is a transliteration of 'Zurishaddai' — this is acceptable. The issue is the addition of 'bên Ru-bên' which is not in the Hebrew."
NUM,2,13,"mistranslation: The Hebrew says 'chín mươi chín ngàn ba trăm' (99,300), but the Vietnamese says 'chín mươi ngàn năm trăm ba mươi' (90,530). The number is wrong: 'תִּשְׁעָ֧ה וַחֲמִשִּׁ֛ים אֶ֖לֶף וּשְׁלֹ֥שׁ מֵאֽוֹת' = 50+9=59 thousand? Actually, 'תִּשְׁעָ֧ה וַחֲמִשִּׁ֛ים' = 59, so 59,000 + 300 = 59,300. The Vietnamese 'chín mươi ngàn năm trăm ba mươi' = 90,530, which is incorrect. The correct rendering should be 'năm mươi chín ngàn ba trăm' (59,300)."
NUM,2,26,"mistranslation: The Hebrew says 'sáu mươi hai ngàn bảy trăm' (62,700), but the Vietnamese says 'hai mươi hai ngàn bảy trăm' (22,700). The number 'sáu mươi' (60) was mistranslated as 'hai mươi' (20), changing the count."
NUM,2,31,"mistranslation: The Hebrew number is 'một trăm ngàn, bảy mươi bảy ngàn, sáu trăm' (157,600). The Vietnamese renders it as 'một trăm ngàn, bảy mươi ngàn, năm ngàn, sáu trăm' (175,600), splitting the 'bảy mươi bảy ngàn' (77,000) into 'bảy mươi ngàn' (70,000) and 'năm ngàn' (5,000), which changes the total number."
NUM,3,22,"addition: The Vietnamese adds 'trong gia đình Ghẹt-sôn' (in the family of Gershon), but the Hebrew text does not mention Gershon in this verse; it only says 'their number' (פְּקֻדֵיהֶם) without specifying the family name."
NUM,3,46,"mistranslation: Hebrew says 'the three and seventy and two hundred' (273), but Vietnamese says 'ba người và bảy mươi hai người' (3 and 72), dropping 'hai trăm' (200) and misreading the number as 72 instead of 273."
NUM,4,10,"mistranslation: Hebrew 'עוֹר תָּחַשׁ' is 'tachash skin' (a specific animal, often rendered 'goat skin' or 'dolphin/porpoise skin'), not 'da thú mầu đỏ' (red animal skin). The color 'red' is not in the Hebrew text."
NUM,4,11,"mistranslation: Hebrew 'בֶּגֶד תְּכֵלֶת' means 'a cloth of blue/violet' (techelet = blue/purple), but Vietnamese renders 'vải điều xanh' which suggests 'red-green' or 'crimson-blue' cloth, misrepresenting the color. The Hebrew specifies only techelet (blue/violet), not a combination of colors."
NUM,6,18,"mistranslation: Hebrew 'זֶבַח הַשְּׁלָמִים' means 'sacrifice of peace offerings' (or 'peace offering sacrifice'), but Vietnamese renders it as 'lễ toàn thiêu của lễ thù ân' which means 'burnt offering of the thank offering'. The Hebrew does not say 'burnt offering' (עֹלָה) here; it says 'peace offering' (שְׁלָמִים). This changes the type of offering."
NUM,7,20,"mistranslation: The Hebrew says 'một cái dĩa vàng' (a golden dish), but the Vietnamese says 'một cái dĩa bạc' (a silver dish). The material is changed from gold to silver."
NUM,7,26,mistranslation: The Hebrew says 'một cái đĩa vàng' (one golden dish) but the Vietnamese says 'một cái đĩa bạc' (one silver dish). The material is changed from gold to silver.
NUM,7,32,"mistranslation: The Hebrew says 'một cái đĩa vàng' (a golden dish) but the Vietnamese says 'một cái đĩa bạc' (a silver dish). The word 'bạc' (silver) is an addition/swap for 'vàng' (gold), changing the material of the dish."
NUM,7,68,"mistranslation: The Hebrew 'עֲשָׂרָה זָהָב' means 'ten (shekels) of gold', but the Vietnamese says 'mười một siếc-lơ' (eleven shekels), adding 'một' (one) and changing the number from ten to eleven."
NUM,7,72,"mistranslation: Hebrew says 'ngày thứ mười một' (the eleventh day), but Vietnamese says 'Ngày thứ mười hai' (the twelfth day)."
NUM,7,81,"omission: The Hebrew lists three animals: a bull (פַּר), a ram (אַיִל), and a lamb (כֶּבֶשׂ). The Vietnamese omits the ram (con chiên đực) entirely, listing only a bull and a lamb."
NUM,7,85,"mistranslation: Hebrew says 'one hundred and thirty' (130) shekels for each bowl, but Vietnamese says 'một trăm ba mươi' (130) which is correct; however, the Hebrew 'שְׁלֹשִׁים וּמֵאָה' means 'thirty and a hundred' = 130, and the Vietnamese 'một trăm ba mươi' is correct. The issue is that the Hebrew says 'the one bowl' (הַקְּעָרָה הָאַחַת) and 'the one basin' (הַמִּזְרָק הָאֶחָד), but the Vietnamese adds 'mỗi đĩa' (each bowl) and 'mỗi chậu' (each basin) which is a reasonable interpretation, not an error. The real issue: Hebrew says 'a hundred and thirty' for the bowl, but the Vietnamese says 'một trăm ba mươi' (130) which is correct. However, the Hebrew says 'seventy' for the basin, and Vietnamese says 'bảy mươi' (70) which is correct. The total is 'two thousand four hundred' (אַלְפַּיִם וְאַרְבַּע מֵאוֹת) = 2400, and Vietnamese says 'hai ngàn bốn trăm' (2400) which is correct. The problem: the Hebrew says 'the one bowl' and 'the one basin' (singular), but the Vietnamese says 'mỗi đĩa' and 'mỗi chậu' (each), which is a legitimate distributive rendering. Actually, the Hebrew text: 'thirty and a hundred the bowl the one silver, and seventy the basin the one' – meaning each bowl was 130 shekels and each basin 70 shekels. The Vietnamese matches. The only possible issue is that the Hebrew says 'the one bowl' (singular) but the context implies each of the bowls, so 'mỗi đĩa' is fine. However, the Vietnamese says 'Ba mươi đĩa bạc' (thirty silver bowls) – the Hebrew does not explicitly say 'thirty bowls' but 'thirty and a hundred' refers to the weight, not the count. The Hebrew: 'שְׁלֹשִׁים וּמֵאָה הַקְּעָרָה הָאַחַת כֶּסֶף' = 'thirty and a hundred the one bowl silver' meaning 'the one bowl was 130 shekels of silver'. The Vietnamese 'Ba mươi đĩa bạc, mỗi đĩa nặng một trăm ba mươi siếc-lơ' = 'Thirty silver bowls, each bowl weighed 130 shekels' – this adds 'thirty bowls' which is not in the Hebrew; the Hebrew only says the weight of one bowl. The number 'thirty' in Hebrew is part of the weight (130), not the count of bowls. So the Vietnamese mistranslates 'thirty' as the number of bowls, which is a factual error. Also, the Hebrew says 'seventy the one basin' meaning each basin was 70 shekels, but the Vietnamese says 'bảy mươi chậu bạc' = 'seventy silver basins' – again, 'seventy' is the weight, not the count. This is a clear mistranslation of numbers: the Hebrew has no count of bowls or basins, only weights. The Vietnamese invents counts of 30 bowls and 70 basins. This changes the meaning. Therefore FLAG."
